Date,Region,Symbol,Version,SessionUTC,AnalysisUTC,BacktestVies,BacktestScore,LiveLikeVies,LiveLikeScore,SameVies,ScoreDelta,LastM15_BT,LastM15_LIVE,SameLastM15,Source_BT,Source_LIVE,Error
28/08/2025,Asia,USDJPY,1.2.1,2025-08-28T00:00:00+00:00,2025-08-27T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-27T23:15:00+00:00,2025-08-27T23:15:00+00:00,True,db,db,
28/08/2025,Europe,EURUSD,1.2.2,2025-08-28T07:00:00+00:00,2025-08-28T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-28T06:30:00+00:00,2025-08-28T06:30:00+00:00,True,db,db,
28/08/2025,Europe,EURUSD,1.0.2,2025-08-28T07:00:00+00:00,2025-08-28T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-28T06:30:00+00:00,2025-08-28T06:30:00+00:00,True,db,db,
27/08/2025,America,XAUUSD,1.2.3,2025-08-27T13:30:00+00:00,2025-08-27T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-08-27T13:00:00+00:00,2025-08-27T13:00:00+00:00,True,db,db,
27/08/2025,America,XAUUSD,1.0.3,2025-08-27T13:30:00+00:00,2025-08-27T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-27T13:00:00+00:00,2025-08-27T13:00:00+00:00,True,db,db,
27/08/2025,Asia,USDJPY,1.2.1,2025-08-27T00:00:00+00:00,2025-08-26T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-26T23:15:00+00:00,2025-08-26T23:15:00+00:00,True,db,db,
27/08/2025,Asia,USDJPY,1.0.1,2025-08-27T00:00:00+00:00,2025-08-26T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-26T23:15:00+00:00,2025-08-26T23:15:00+00:00,True,db,db,
27/08/2025,Europe,EURUSD,1.2.2,2025-08-27T07:00:00+00:00,2025-08-27T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-27T06:30:00+00:00,2025-08-27T06:30:00+00:00,True,db,db,
27/08/2025,Europe,EURUSD,1.0.2,2025-08-27T07:00:00+00:00,2025-08-27T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-08-27T06:30:00+00:00,2025-08-27T06:30:00+00:00,True,db,db,
26/08/2025,America,XAUUSD,1.0.3,2025-08-26T13:30:00+00:00,2025-08-26T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-26T13:00:00+00:00,2025-08-26T13:00:00+00:00,True,db,db,
26/08/2025,America,XAUUSD,1.2.3,2025-08-26T13:30:00+00:00,2025-08-26T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-26T13:00:00+00:00,2025-08-26T13:00:00+00:00,True,db,db,
26/08/2025,Asia,USDJPY,1.2.1,2025-08-26T00:00:00+00:00,2025-08-25T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-25T23:15:00+00:00,2025-08-25T23:15:00+00:00,True,db,db,
26/08/2025,Asia,USDJPY,1.0.1,2025-08-26T00:00:00+00:00,2025-08-25T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-25T23:15:00+00:00,2025-08-25T23:15:00+00:00,True,db,db,
26/08/2025,Europe,EURUSD,1.2.2,2025-08-26T07:00:00+00:00,2025-08-26T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-26T06:30:00+00:00,2025-08-26T06:30:00+00:00,True,db,db,
26/08/2025,Europe,EURUSD,1.0.2,2025-08-26T07:00:00+00:00,2025-08-26T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-26T06:30:00+00:00,2025-08-26T06:30:00+00:00,True,db,db,
25/08/2025,America,XAUUSD,1.2.3,2025-08-25T13:30:00+00:00,2025-08-25T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-08-25T13:00:00+00:00,2025-08-25T13:00:00+00:00,True,db,db,
25/08/2025,America,XAUUSD,1.0.3,2025-08-25T13:30:00+00:00,2025-08-25T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-08-25T13:00:00+00:00,2025-08-25T13:00:00+00:00,True,db,db,
25/08/2025,Asia,USDJPY,1.0.1,2025-08-25T00:00:00+00:00,2025-08-24T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-22T23:45:00+00:00,2025-08-22T23:45:00+00:00,True,db,db,
25/08/2025,Asia,USDJPY,1.2.1,2025-08-25T00:00:00+00:00,2025-08-24T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-22T23:45:00+00:00,2025-08-22T23:45:00+00:00,True,db,db,
25/08/2025,Europe,EURUSD,1.2.2,2025-08-25T07:00:00+00:00,2025-08-25T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-25T06:30:00+00:00,2025-08-25T06:30:00+00:00,True,db,db,
25/08/2025,Europe,EURUSD,1.0.2,2025-08-25T07:00:00+00:00,2025-08-25T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-25T06:30:00+00:00,2025-08-25T06:30:00+00:00,True,db,db,
22/08/2025,America,XAUUSD,1.2.3,2025-08-22T13:30:00+00:00,2025-08-22T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-22T13:00:00+00:00,2025-08-22T13:00:00+00:00,True,db,db,
22/08/2025,America,XAUUSD,1.0.3,2025-08-22T13:30:00+00:00,2025-08-22T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-22T13:00:00+00:00,2025-08-22T13:00:00+00:00,True,db,db,
22/08/2025,Asia,USDJPY,1.0.1,2025-08-22T00:00:00+00:00,2025-08-21T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-21T23:15:00+00:00,2025-08-21T23:15:00+00:00,True,db,db,
22/08/2025,Asia,USDJPY,1.2.1,2025-08-22T00:00:00+00:00,2025-08-21T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-21T23:15:00+00:00,2025-08-21T23:15:00+00:00,True,db,db,
22/08/2025,Europe,EURUSD,1.2.2,2025-08-22T07:00:00+00:00,2025-08-22T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-08-22T06:30:00+00:00,2025-08-22T06:30:00+00:00,True,db,db,
22/08/2025,Europe,EURUSD,1.0.2,2025-08-22T07:00:00+00:00,2025-08-22T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-22T06:30:00+00:00,2025-08-22T06:30:00+00:00,True,db,db,
21/08/2025,America,XAUUSD,1.2.3,2025-08-21T13:30:00+00:00,2025-08-21T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-08-21T13:00:00+00:00,2025-08-21T13:00:00+00:00,True,db,db,
21/08/2025,America,XAUUSD,1.0.3,2025-08-21T13:30:00+00:00,2025-08-21T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-21T13:00:00+00:00,2025-08-21T13:00:00+00:00,True,db,db,
21/08/2025,Asia,USDJPY,1.0.1,2025-08-21T00:00:00+00:00,2025-08-20T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-20T23:15:00+00:00,2025-08-20T23:15:00+00:00,True,db,db,
21/08/2025,Asia,USDJPY,1.2.1,2025-08-21T00:00:00+00:00,2025-08-20T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-20T23:15:00+00:00,2025-08-20T23:15:00+00:00,True,db,db,
21/08/2025,Europe,EURUSD,1.2.2,2025-08-21T07:00:00+00:00,2025-08-21T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-21T06:30:00+00:00,2025-08-21T06:30:00+00:00,True,db,db,
21/08/2025,Europe,EURUSD,1.0.2,2025-08-21T07:00:00+00:00,2025-08-21T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-21T06:30:00+00:00,2025-08-21T06:30:00+00:00,True,db,db,
20/08/2025,America,XAUUSD,1.0.3,2025-08-20T13:30:00+00:00,2025-08-20T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-20T13:00:00+00:00,2025-08-20T13:00:00+00:00,True,db,db,
20/08/2025,America,XAUUSD,1.2.3,2025-08-20T13:30:00+00:00,2025-08-20T13:15:00+00:00,COMPRA,4.0,COMPRA,4.0,True,0.0,2025-08-20T13:00:00+00:00,2025-08-20T13:00:00+00:00,True,db,db,
20/08/2025,Asia,USDJPY,1.2.1,2025-08-20T00:00:00+00:00,2025-08-19T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-19T23:15:00+00:00,2025-08-19T23:15:00+00:00,True,db,db,
20/08/2025,Asia,USDJPY,1.0.1,2025-08-20T00:00:00+00:00,2025-08-19T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-19T23:15:00+00:00,2025-08-19T23:15:00+00:00,True,db,db,
20/08/2025,Europe,EURUSD,1.2.2,2025-08-20T07:00:00+00:00,2025-08-20T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-20T06:30:00+00:00,2025-08-20T06:30:00+00:00,True,db,db,
20/08/2025,Europe,EURUSD,1.0.2,2025-08-20T07:00:00+00:00,2025-08-20T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-20T06:30:00+00:00,2025-08-20T06:30:00+00:00,True,db,db,
19/08/2025,America,XAUUSD,1.2.3,2025-08-19T13:30:00+00:00,2025-08-19T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-19T13:00:00+00:00,2025-08-19T13:00:00+00:00,True,db,db,
19/08/2025,America,XAUUSD,1.0.3,2025-08-19T13:30:00+00:00,2025-08-19T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-19T13:00:00+00:00,2025-08-19T13:00:00+00:00,True,db,db,
19/08/2025,Asia,USDJPY,1.0.1,2025-08-19T00:00:00+00:00,2025-08-18T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-18T23:15:00+00:00,2025-08-18T23:15:00+00:00,True,db,db,
19/08/2025,Asia,USDJPY,1.2.1,2025-08-19T00:00:00+00:00,2025-08-18T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-18T23:15:00+00:00,2025-08-18T23:15:00+00:00,True,db,db,
19/08/2025,Europe,EURUSD,1.2.2,2025-08-19T07:00:00+00:00,2025-08-19T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-08-19T06:30:00+00:00,2025-08-19T06:30:00+00:00,True,db,db,
19/08/2025,Europe,EURUSD,1.0.2,2025-08-19T07:00:00+00:00,2025-08-19T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-19T06:30:00+00:00,2025-08-19T06:30:00+00:00,True,db,db,
18/08/2025,America,XAUUSD,1.2.3,2025-08-18T13:30:00+00:00,2025-08-18T13:15:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-08-18T13:00:00+00:00,2025-08-18T13:00:00+00:00,True,db,db,
18/08/2025,America,XAUUSD,1.0.3,2025-08-18T13:30:00+00:00,2025-08-18T13:15:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-08-18T13:00:00+00:00,2025-08-18T13:00:00+00:00,True,db,db,
18/08/2025,Asia,USDJPY,1.0.1,2025-08-18T00:00:00+00:00,2025-08-17T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-15T23:45:00+00:00,2025-08-15T23:45:00+00:00,True,db,db,
18/08/2025,Asia,USDJPY,1.2.1,2025-08-18T00:00:00+00:00,2025-08-17T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-15T23:45:00+00:00,2025-08-15T23:45:00+00:00,True,db,db,
18/08/2025,Europe,EURUSD,1.2.2,2025-08-18T07:00:00+00:00,2025-08-18T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-18T06:30:00+00:00,2025-08-18T06:30:00+00:00,True,db,db,
18/08/2025,Europe,EURUSD,1.0.2,2025-08-18T07:00:00+00:00,2025-08-18T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-08-18T06:30:00+00:00,2025-08-18T06:30:00+00:00,True,db,db,
15/08/2025,America,XAUUSD,1.2.3,2025-08-15T13:30:00+00:00,2025-08-15T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-15T13:00:00+00:00,2025-08-15T13:00:00+00:00,True,db,db,
15/08/2025,America,XAUUSD,1.0.3,2025-08-15T13:30:00+00:00,2025-08-15T13:15:00+00:00,VENDA,-4.0,VENDA,-4.0,True,0.0,2025-08-15T13:00:00+00:00,2025-08-15T13:00:00+00:00,True,db,db,
15/08/2025,Asia,USDJPY,1.2.1,2025-08-15T00:00:00+00:00,2025-08-14T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-14T23:15:00+00:00,2025-08-14T23:15:00+00:00,True,db,db,
15/08/2025,Asia,USDJPY,1.0.1,2025-08-15T00:00:00+00:00,2025-08-14T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-14T23:15:00+00:00,2025-08-14T23:15:00+00:00,True,db,db,
15/08/2025,Europe,EURUSD,1.2.2,2025-08-15T07:00:00+00:00,2025-08-15T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-15T06:30:00+00:00,2025-08-15T06:30:00+00:00,True,db,db,
15/08/2025,Europe,EURUSD,1.0.2,2025-08-15T07:00:00+00:00,2025-08-15T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-15T06:30:00+00:00,2025-08-15T06:30:00+00:00,True,db,db,
14/08/2025,America,XAUUSD,1.2.3,2025-08-14T13:30:00+00:00,2025-08-14T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-08-14T13:00:00+00:00,2025-08-14T13:00:00+00:00,True,db,db,
14/08/2025,America,XAUUSD,1.0.3,2025-08-14T13:30:00+00:00,2025-08-14T13:15:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-08-14T13:00:00+00:00,2025-08-14T13:00:00+00:00,True,db,db,
14/08/2025,Asia,USDJPY,1.2.1,2025-08-14T00:00:00+00:00,2025-08-13T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-08-13T23:15:00+00:00,2025-08-13T23:15:00+00:00,True,db,db,
14/08/2025,Asia,USDJPY,1.0.1,2025-08-14T00:00:00+00:00,2025-08-13T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-08-13T23:15:00+00:00,2025-08-13T23:15:00+00:00,True,db,db,
14/08/2025,Europe,EURUSD,1.2.2,2025-08-14T07:00:00+00:00,2025-08-14T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-14T06:30:00+00:00,2025-08-14T06:30:00+00:00,True,db,db,
14/08/2025,Europe,EURUSD,1.0.2,2025-08-14T07:00:00+00:00,2025-08-14T06:45:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-08-14T06:30:00+00:00,2025-08-14T06:30:00+00:00,True,db,db,
13/08/2025,America,XAUUSD,1.2.3,2025-08-13T13:30:00+00:00,2025-08-13T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-13T13:00:00+00:00,2025-08-13T13:00:00+00:00,True,db,db,
13/08/2025,America,XAUUSD,1.0.3,2025-08-13T13:30:00+00:00,2025-08-13T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-13T13:00:00+00:00,2025-08-13T13:00:00+00:00,True,db,db,
13/08/2025,Asia,USDJPY,1.2.1,2025-08-13T00:00:00+00:00,2025-08-12T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-12T23:15:00+00:00,2025-08-12T23:15:00+00:00,True,db,db,
13/08/2025,Europe,EURUSD,1.2.2,2025-08-13T07:00:00+00:00,2025-08-13T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-08-13T06:30:00+00:00,2025-08-13T06:30:00+00:00,True,db,db,
13/08/2025,Europe,EURUSD,1.0.2,2025-08-13T07:00:00+00:00,2025-08-13T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-08-13T06:30:00+00:00,2025-08-13T06:30:00+00:00,True,db,db,
12/08/2025,America,XAUUSD,1.2.3,2025-08-12T13:30:00+00:00,2025-08-12T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-08-12T13:00:00+00:00,2025-08-12T13:00:00+00:00,True,db,db,
12/08/2025,America,XAUUSD,1.0.3,2025-08-12T13:30:00+00:00,2025-08-12T13:15:00+00:00,VENDA,-5.5,VENDA,-5.5,True,0.0,2025-08-12T13:00:00+00:00,2025-08-12T13:00:00+00:00,True,db,db,
12/08/2025,Asia,USDJPY,1.0.1,2025-08-12T00:00:00+00:00,2025-08-11T23:30:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-11T23:15:00+00:00,2025-08-11T23:15:00+00:00,True,db,db,
12/08/2025,Asia,USDJPY,1.2.1,2025-08-12T00:00:00+00:00,2025-08-11T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-08-11T23:15:00+00:00,2025-08-11T23:15:00+00:00,True,db,db,
12/08/2025,Europe,EURUSD,1.2.2,2025-08-12T07:00:00+00:00,2025-08-12T06:45:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-08-12T06:30:00+00:00,2025-08-12T06:30:00+00:00,True,db,db,
11/08/2025,America,XAUUSD,1.2.3,2025-08-11T13:30:00+00:00,2025-08-11T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-11T13:00:00+00:00,2025-08-11T13:00:00+00:00,True,db,db,
11/08/2025,Asia,USDJPY,1.0.1,2025-08-11T00:00:00+00:00,2025-08-10T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-08T23:45:00+00:00,2025-08-08T23:45:00+00:00,True,db,db,
11/08/2025,Asia,USDJPY,1.2.1,2025-08-11T00:00:00+00:00,2025-08-10T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-08T23:45:00+00:00,2025-08-08T23:45:00+00:00,True,db,db,
11/08/2025,Europe,EURUSD,1.2.2,2025-08-11T07:00:00+00:00,2025-08-11T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-11T06:30:00+00:00,2025-08-11T06:30:00+00:00,True,db,db,
11/08/2025,Europe,EURUSD,1.0.2,2025-08-11T07:00:00+00:00,2025-08-11T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-11T06:30:00+00:00,2025-08-11T06:30:00+00:00,True,db,db,
08/08/2025,America,XAUUSD,1.0.3,2025-08-08T13:30:00+00:00,2025-08-08T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-08T13:00:00+00:00,2025-08-08T13:00:00+00:00,True,db,db,
08/08/2025,America,XAUUSD,1.2.3,2025-08-08T13:30:00+00:00,2025-08-08T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-08-08T13:00:00+00:00,2025-08-08T13:00:00+00:00,True,db,db,
08/08/2025,Asia,USDJPY,1.2.1,2025-08-08T00:00:00+00:00,2025-08-07T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-07T23:15:00+00:00,2025-08-07T23:15:00+00:00,True,db,db,
08/08/2025,Asia,USDJPY,1.0.1,2025-08-08T00:00:00+00:00,2025-08-07T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-07T23:15:00+00:00,2025-08-07T23:15:00+00:00,True,db,db,
08/08/2025,Europe,EURUSD,1.2.2,2025-08-08T07:00:00+00:00,2025-08-08T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-08T06:30:00+00:00,2025-08-08T06:30:00+00:00,True,db,db,
08/08/2025,Europe,EURUSD,1.0.2,2025-08-08T07:00:00+00:00,2025-08-08T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-08T06:30:00+00:00,2025-08-08T06:30:00+00:00,True,db,db,
07/08/2025,America,XAUUSD,1.2.3,2025-08-07T13:30:00+00:00,2025-08-07T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-08-07T13:00:00+00:00,2025-08-07T13:00:00+00:00,True,db,db,
07/08/2025,America,XAUUSD,1.0.3,2025-08-07T13:30:00+00:00,2025-08-07T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-07T13:00:00+00:00,2025-08-07T13:00:00+00:00,True,db,db,
07/08/2025,Asia,USDJPY,1.2.1,2025-08-07T00:00:00+00:00,2025-08-06T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-06T23:15:00+00:00,2025-08-06T23:15:00+00:00,True,db,db,
07/08/2025,Asia,USDJPY,1.0.1,2025-08-07T00:00:00+00:00,2025-08-06T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-06T23:15:00+00:00,2025-08-06T23:15:00+00:00,True,db,db,
07/08/2025,Europe,EURUSD,1.2.2,2025-08-07T07:00:00+00:00,2025-08-07T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-07T06:30:00+00:00,2025-08-07T06:30:00+00:00,True,db,db,
07/08/2025,Europe,EURUSD,1.0.2,2025-08-07T07:00:00+00:00,2025-08-07T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-07T06:30:00+00:00,2025-08-07T06:30:00+00:00,True,db,db,
06/08/2025,America,XAUUSD,1.2.3,2025-08-06T13:30:00+00:00,2025-08-06T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-08-06T13:00:00+00:00,2025-08-06T13:00:00+00:00,True,db,db,
06/08/2025,America,XAUUSD,1.0.3,2025-08-06T13:30:00+00:00,2025-08-06T13:15:00+00:00,VENDA,-5.5,VENDA,-5.5,True,0.0,2025-08-06T13:00:00+00:00,2025-08-06T13:00:00+00:00,True,db,db,
06/08/2025,Asia,USDJPY,1.0.1,2025-08-06T00:00:00+00:00,2025-08-05T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-05T23:15:00+00:00,2025-08-05T23:15:00+00:00,True,db,db,
06/08/2025,Asia,USDJPY,1.2.1,2025-08-06T00:00:00+00:00,2025-08-05T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-05T23:15:00+00:00,2025-08-05T23:15:00+00:00,True,db,db,
06/08/2025,Europe,EURUSD,1.2.2,2025-08-06T07:00:00+00:00,2025-08-06T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-08-06T06:30:00+00:00,2025-08-06T06:30:00+00:00,True,db,db,
06/08/2025,Europe,EURUSD,1.0.2,2025-08-06T07:00:00+00:00,2025-08-06T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-08-06T06:30:00+00:00,2025-08-06T06:30:00+00:00,True,db,db,
05/08/2025,America,XAUUSD,1.2.3,2025-08-05T13:30:00+00:00,2025-08-05T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-05T13:00:00+00:00,2025-08-05T13:00:00+00:00,True,db,db,
05/08/2025,America,XAUUSD,1.0.3,2025-08-05T13:30:00+00:00,2025-08-05T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-05T13:00:00+00:00,2025-08-05T13:00:00+00:00,True,db,db,
05/08/2025,Asia,USDJPY,1.2.1,2025-08-05T00:00:00+00:00,2025-08-04T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-04T23:15:00+00:00,2025-08-04T23:15:00+00:00,True,db,db,
05/08/2025,Asia,USDJPY,1.0.1,2025-08-05T00:00:00+00:00,2025-08-04T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-04T23:15:00+00:00,2025-08-04T23:15:00+00:00,True,db,db,
05/08/2025,Europe,EURUSD,1.2.2,2025-08-05T07:00:00+00:00,2025-08-05T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-05T06:30:00+00:00,2025-08-05T06:30:00+00:00,True,db,db,
05/08/2025,Europe,EURUSD,1.0.2,2025-08-05T07:00:00+00:00,2025-08-05T06:45:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-08-05T06:30:00+00:00,2025-08-05T06:30:00+00:00,True,db,db,
04/08/2025,America,XAUUSD,1.2.3,2025-08-04T13:30:00+00:00,2025-08-04T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-04T13:00:00+00:00,2025-08-04T13:00:00+00:00,True,db,db,
04/08/2025,Asia,USDJPY,1.2.1,2025-08-04T00:00:00+00:00,2025-08-03T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-01T23:45:00+00:00,2025-08-01T23:45:00+00:00,True,db,db,
04/08/2025,Europe,EURUSD,1.2.2,2025-08-04T07:00:00+00:00,2025-08-04T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-04T06:30:00+00:00,2025-08-04T06:30:00+00:00,True,db,db,
01/08/2025,America,XAUUSD,1.2.3,2025-08-01T13:30:00+00:00,2025-08-01T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-08-01T13:00:00+00:00,2025-08-01T13:00:00+00:00,True,db,db,
01/08/2025,America,XAUUSD,1.0.3,2025-08-01T13:30:00+00:00,2025-08-01T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-01T13:00:00+00:00,2025-08-01T13:00:00+00:00,True,db,db,
01/08/2025,Asia,USDJPY,1.2.1,2025-08-01T00:00:00+00:00,2025-07-31T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-07-31T23:15:00+00:00,2025-07-31T23:15:00+00:00,True,db,db,
01/08/2025,Asia,USDJPY,1.0.1,2025-08-01T00:00:00+00:00,2025-07-31T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-07-31T23:15:00+00:00,2025-07-31T23:15:00+00:00,True,db,db,
01/08/2025,Europe,EURUSD,1.2.2,2025-08-01T07:00:00+00:00,2025-08-01T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-08-01T06:30:00+00:00,2025-08-01T06:30:00+00:00,True,db,db,
01/08/2025,Europe,EURUSD,1.0.2,2025-08-01T07:00:00+00:00,2025-08-01T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-01T06:30:00+00:00,2025-08-01T06:30:00+00:00,True,db,db,
31/07/2025,America,XAUUSD,1.0.3,2025-07-31T13:30:00+00:00,2025-07-31T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-07-31T13:00:00+00:00,2025-07-31T13:00:00+00:00,True,db,db,
31/07/2025,America,XAUUSD,1.2.3,2025-07-31T13:30:00+00:00,2025-07-31T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-07-31T13:00:00+00:00,2025-07-31T13:00:00+00:00,True,db,db,
31/07/2025,Asia,USDJPY,1.2.1,2025-07-31T00:00:00+00:00,2025-07-30T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-07-30T23:15:00+00:00,2025-07-30T23:15:00+00:00,True,db,db,
